,x,y,color,label,model
225,260.00927820285705,0.01594993034870888,red,new linda/bill,dv
226,13.619318687654253,0.3458487830779329,red,new linda/bill,dv
227,19.34057746837472,0.21891673072462853,red,new linda/bill,dv
228,14.48590415667304,0.3097167666044278,red,new linda/bill,dv
229,20.6924316633138,0.2197244845786871,red,new linda/bill,dv
230,17.368746630464894,0.24112038971426897,red,new linda/bill,dv
231,11.37603807058933,0.4236998464285,red,new linda/bill,dv
232,10.674465397695469,0.4703377833092256,red,new linda/bill,dv
233,12.131584961636896,0.40450976162509106,red,new linda/bill,dv
234,1301.5002095243617,0.0036569313844552415,red,new linda/bill,dv
235,1507.6615037778442,0.003091238220047803,red,new linda/bill,dv
236,53.98920265787878,0.09670336647969896,red,new linda/bill,dv
237,39.195964461689194,0.1396928105104439,red,new linda/bill,dv
238,825.7714759515584,0.005051395557519301,red,new linda/bill,dv
239,32.52077069067721,0.13943644585430714,red,new linda/bill,dv
240,17.243095566711787,0.26987687183914705,red,new linda/bill,dv
241,287.42385863484145,0.014411222737769966,red,new linda/bill,dv
242,13.54015699923294,0.3485481796511844,red,new linda/bill,dv
243,19.200101956244335,0.22073895855648462,red,new linda/bill,dv
244,14.533743599377194,0.30875788397114307,red,new linda/bill,dv
245,20.662205579183055,0.2201197829744847,red,new linda/bill,dv
246,17.550572951538648,0.23847585759370482,red,new linda/bill,dv
247,11.371794831120178,0.4237593321429031,red,new linda/bill,dv
248,10.653896151067618,0.47135505740904626,red,new linda/bill,dv
249,12.125960922621392,0.4049376552174813,red,new linda/bill,dv
250,1434.6031746148356,0.0033058842496382318,red,new linda/bill,dv
251,1507.6615037778442,0.003091238220047803,red,new linda/bill,dv
252,53.98920265787878,0.09670336647969896,red,new linda/bill,dv
253,39.762794586399075,0.13759753226730057,red,new linda/bill,dv
254,663.3587585930911,0.00628048142176863,red,new linda/bill,dv
255,32.52077069067721,0.13943644585430714,red,new linda/bill,dv
256,17.46888537957971,0.2661486939088409,red,new linda/bill,dv
257,305.03372126168847,0.013583398710958481,red,new linda/bill,dv
258,8.632571712439134,0.6236756593296308,red,new linda/bill,dv
259,1331.5657073643015,0.0028207112937864856,red,new linda/bill,dv
260,20.61532396927004,0.21827804877676063,red,new linda/bill,dv
261,13.11802630139084,0.3800992473233914,red,new linda/bill,dv
262,19.49458602448833,0.2891226735933498,red,new linda/bill,dv
263,31.49019224652024,0.15503329516377654,red,new linda/bill,dv
264,17.658280961268158,0.30070803443990723,red,new linda/bill,dv
265,25.127779414077743,0.2266743405293821,red,new linda/bill,dv
266,28.630177478367152,0.17868250670436328,red,new linda/bill,dv
267,31.49273301910152,0.14052303777979958,red,new linda/bill,dv
268,20.341469729468407,0.2473371317083303,red,new linda/bill,dv
269,15.28700962192235,0.3718816423073377,red,new linda/bill,dv
270,17.92287909996402,0.27903882637463295,red,new linda/bill,dv
271,54.798295808757175,0.08152318009168973,red,new linda/bill,dv
272,14.856799682292579,0.3229388807688714,red,new linda/bill,dv
273,12.582490258244963,0.40194288592194805,red,new linda/bill,dv
274,8.618379711259754,0.6256971302897756,red,new linda/bill,dv
275,1443.0847053781981,0.0025890960846788806,red,new linda/bill,dv
276,19.35781474124892,0.23460409374007934,red,new linda/bill,dv
277,12.660820433475976,0.3960642109914698,red,new linda/bill,dv
278,19.49458602448833,0.2891226735933498,red,new linda/bill,dv
279,30.740044190102406,0.15892665293528738,red,new linda/bill,dv
280,17.69820368691093,0.30006799904275844,red,new linda/bill,dv
281,25.094151011100436,0.22710558227666766,red,new linda/bill,dv
282,28.143009938976178,0.18208362794895575,red,new linda/bill,dv
283,30.78513138812762,0.14401779510468776,red,new linda/bill,dv
284,20.053730018892715,0.2509716912600699,red,new linda/bill,dv
285,15.28700962192235,0.3718816423073377,red,new linda/bill,dv
286,17.294692761063292,0.29013640946630165,red,new linda/bill,dv
287,56.57695895658886,0.07893317612614162,red,new linda/bill,dv
288,14.485297356223718,0.33215877583626513,red,new linda/bill,dv
289,12.606698914118837,0.40117037008253803,red,new linda/bill,dv
290,8.62457279761891,0.6253152373521317,red,new linda/bill,dv
291,1428.0643371780934,0.0026287619633460647,red,new linda/bill,dv
292,20.846611361961234,0.21496476244744178,red,new linda/bill,dv
293,12.605147354161115,0.3986448747514864,red,new linda/bill,dv
294,19.925779784607652,0.285981411115161,red,new linda/bill,dv
295,30.958480536078724,0.1577601577314259,red,new linda/bill,dv
296,17.60822205570983,0.30172728342629407,red,new linda/bill,dv
297,24.818587752633018,0.22956767579692297,red,new linda/bill,dv
298,27.240675219573195,0.18813153196847301,red,new linda/bill,dv
299,30.78513138812762,0.14401779510468776,red,new linda/bill,dv
300,20.341469729468407,0.2473371317083303,red,new linda/bill,dv
301,15.534757459584352,0.3654548008111042,red,new linda/bill,dv
302,17.94741765305859,0.2786315185638196,red,new linda/bill,dv
303,57.409675908333654,0.07772998416533673,red,new linda/bill,dv
304,14.565563417908768,0.33011293396772134,red,new linda/bill,dv
305,12.602138649463186,0.4013273010185988,red,new linda/bill,dv
306,8.618379711259754,0.6256971302897756,red,new linda/bill,dv
307,1443.0847053781981,0.0025890960846788806,red,new linda/bill,dv
308,20.686661134341502,0.21683491423315754,red,new linda/bill,dv
309,12.592268455847636,0.39906623378612743,red,new linda/bill,dv
310,19.949695646546974,0.2855157731676222,red,new linda/bill,dv
311,30.846553072566152,0.15836589026411835,red,new linda/bill,dv
312,17.672889896802218,0.30058959905976057,red,new linda/bill,dv
313,24.818587752633018,0.22956767579692297,red,new linda/bill,dv
314,29.09386519129339,0.1757297722340632,red,new linda/bill,dv
315,30.783472798927377,0.14406368360407684,red,new linda/bill,dv
316,20.06177442390421,0.25096265852695554,red,new linda/bill,dv
317,15.555210534430591,0.3649516005952121,red,new linda/bill,dv
318,18.039791886592877,0.2772559708062821,red,new linda/bill,dv
319,61.31432294844288,0.07274704067793147,red,new linda/bill,dv
320,14.823338599831747,0.32382942220051875,red,new linda/bill,dv
321,12.602138649463186,0.4013273010185988,red,new linda/bill,dv
322,8.632571712439134,0.6236756593296308,red,new linda/bill,dv
323,1271.3357304046647,0.0029542378427510696,red,new linda/bill,dv
324,19.36931654592129,0.23445624143960478,red,new linda/bill,dv
325,13.119426065601901,0.3800536850599145,red,new linda/bill,dv
326,19.476976604695274,0.2893071111970861,red,new linda/bill,dv
327,30.740044190102406,0.15892665293528738,red,new linda/bill,dv
328,17.660354281077815,0.30067875238095787,red,new linda/bill,dv
329,25.072346862113342,0.2272149227991697,red,new linda/bill,dv
330,28.0017634708389,0.18267981743905445,red,new linda/bill,dv
331,31.200238310634475,0.1420924626170671,red,new linda/bill,dv
332,20.116324568733837,0.25025072756832456,red,new linda/bill,dv
333,15.200059555816775,0.37467781157340746,red,new linda/bill,dv
334,17.34453489440487,0.2891279333022964,red,new linda/bill,dv
335,54.47686007728498,0.08199110612634836,red,new linda/bill,dv
336,14.771796403905155,0.3251153469467607,red,new linda/bill,dv
337,12.589569659017869,0.4016262838195978,red,new linda/bill,dv
338,8.618379711259754,0.6256971302897756,red,new linda/bill,dv
339,1428.0643371780934,0.0026287619633460647,red,new linda/bill,dv
340,21.46005638849974,0.20849624701836392,red,new linda/bill,dv
341,13.025252736216219,0.38376055411872234,red,new linda/bill,dv
342,20.003598380861888,0.28462507775920876,red,new linda/bill,dv
343,31.49019224652024,0.15503329516377654,red,new linda/bill,dv
344,17.6448474755127,0.3010485221478218,red,new linda/bill,dv
345,25.16632433874405,0.2263274805782453,red,new linda/bill,dv
346,27.38689385970351,0.18684761867954047,red,new linda/bill,dv
347,31.040225891745653,0.14288953357675782,red,new linda/bill,dv
348,20.341469729468407,0.2473371317083303,red,new linda/bill,dv
349,15.270502729136505,0.3723664002092993,red,new linda/bill,dv
350,17.92287909996402,0.27903882637463295,red,new linda/bill,dv
351,54.47686007728498,0.08199110612634836,red,new linda/bill,dv
352,14.880987554075157,0.32249797784787576,red,new linda/bill,dv
353,12.398057320241463,0.40994297389348794,red,new linda/bill,dv
354,8.61581911730204,0.6255581998278775,red,new linda/bill,dv
355,1443.0847053781981,0.0025890960846788806,red,new linda/bill,dv
356,20.845734475483823,0.21497498572337476,red,new linda/bill,dv
357,13.119426065601901,0.3800536850599145,red,new linda/bill,dv
358,19.91749757647717,0.2861138064798893,red,new linda/bill,dv
359,30.740044190102406,0.15892665293528738,red,new linda/bill,dv
360,17.644391892602847,0.3010315385913003,red,new linda/bill,dv
361,25.13610347856779,0.22659322739714277,red,new linda/bill,dv
362,27.24908750366736,0.1880700275702482,red,new linda/bill,dv
363,30.891235426016657,0.14357705346323255,red,new linda/bill,dv
364,20.370537219553523,0.2468521722563094,red,new linda/bill,dv
365,15.270502729136505,0.3723664002092993,red,new linda/bill,dv
366,17.92287909996402,0.27903882637463295,red,new linda/bill,dv
367,56.49785032392089,0.07906563804170316,red,new linda/bill,dv
368,14.565563417908768,0.33011293396772134,red,new linda/bill,dv
369,12.606768655068262,0.4011451366086408,red,new linda/bill,dv
370,8.618379711259754,0.6256971302897756,red,new linda/bill,dv
371,1255.455741082769,0.00299385349970798,red,new linda/bill,dv
372,20.845734475483823,0.21497498572337476,red,new linda/bill,dv
373,13.059385683300741,0.38237812859156955,red,new linda/bill,dv
374,19.99449557416323,0.2847839971218319,red,new linda/bill,dv
375,30.822295049122655,0.15843846628641517,red,new linda/bill,dv
376,17.716990863682955,0.29973940329894294,red,new linda/bill,dv
377,25.045662737596984,0.22762953692784293,red,new linda/bill,dv
378,27.553813510208588,0.18565240539279024,red,new linda/bill,dv
379,30.97957768634965,0.14305976316586883,red,new linda/bill,dv
380,20.13619799017065,0.2500048867805025,red,new linda/bill,dv
381,15.270502729136505,0.3723664002092993,red,new linda/bill,dv
382,17.92287909996402,0.27903882637463295,red,new linda/bill,dv
383,56.124304429663724,0.07956875495276321,red,new linda/bill,dv
384,14.609807767824798,0.328979333792079,red,new linda/bill,dv
385,12.547278219030757,0.40316342431049834,red,new linda/bill,dv
386,8.618379711259754,0.6256971302897756,red,new linda/bill,dv
387,1484.5922588651824,0.0025286623396222167,red,new linda/bill,dv
388,20.69890498180917,0.21673868829550735,red,new linda/bill,dv
389,12.558296851562574,0.4001411896473223,red,new linda/bill,dv
390,19.91749757647717,0.2861138064798893,red,new linda/bill,dv
391,30.976896003689003,0.15758552407337997,red,new linda/bill,dv
392,17.644391892602847,0.3010315385913003,red,new linda/bill,dv
393,25.045662737596984,0.22762953692784293,red,new linda/bill,dv
394,28.146402691195906,0.18198956330932303,red,new linda/bill,dv
395,31.040225891745653,0.14288953357675782,red,new linda/bill,dv
396,20.341469729468407,0.2473371317083303,red,new linda/bill,dv
397,15.445992784532592,0.3672000724292414,red,new linda/bill,dv
398,17.92287909996402,0.27903882637463295,red,new linda/bill,dv
399,56.49785032392089,0.07906563804170316,red,new linda/bill,dv
400,14.771796403905155,0.3251153469467607,red,new linda/bill,dv
401,12.610916579029674,0.4008998065664964,red,new linda/bill,dv
402,8.618379711259754,0.6256971302897756,red,new linda/bill,dv
403,1543.8145959097103,0.002432838427872497,red,new linda/bill,dv
404,20.724714765043142,0.2170704125480577,red,new linda/bill,dv
405,13.119426065601901,0.3800536850599145,red,new linda/bill,dv
406,20.00100135837683,0.28466532495442765,red,new linda/bill,dv
407,30.740044190102406,0.15892665293528738,red,new linda/bill,dv
408,17.60822205570983,0.30172728342629407,red,new linda/bill,dv
409,24.818587752633018,0.22956767579692297,red,new linda/bill,dv
410,27.76176604394764,0.18444812941174213,red,new linda/bill,dv
411,31.040225891745653,0.14288953357675782,red,new linda/bill,dv
412,20.341469729468407,0.2473371317083303,red,new linda/bill,dv
413,15.174910620459055,0.3753970648246004,red,new linda/bill,dv
414,17.94895227067183,0.27863007974064546,red,new linda/bill,dv
415,54.87212275404517,0.08142880371921452,red,new linda/bill,dv
416,14.520005093240751,0.33119384105091854,red,new linda/bill,dv
417,12.547278219030757,0.40316342431049834,red,new linda/bill,dv
418,8.633508967365513,0.6240491881309406,red,new linda/bill,dv
419,1465.170973732893,0.0025628640989725556,red,new linda/bill,dv
420,20.845734475483823,0.21497498572337476,red,new linda/bill,dv
421,12.558296851562574,0.4001411896473223,red,new linda/bill,dv
422,19.99449557416323,0.2847839971218319,red,new linda/bill,dv
423,30.740044190102406,0.15892665293528738,red,new linda/bill,dv
424,17.549761167952024,0.3027988981286213,red,new linda/bill,dv
425,24.818587752633018,0.22956767579692297,red,new linda/bill,dv
426,27.81311038544754,0.18408701182118659,red,new linda/bill,dv
427,31.15231610752785,0.14224313736894267,red,new linda/bill,dv
428,20.379383239887233,0.24679438081786786,red,new linda/bill,dv
429,15.28700962192235,0.3718816423073377,red,new linda/bill,dv
430,17.31953049963311,0.28957764634485833,red,new linda/bill,dv
431,60.747285875249425,0.07344005218171355,red,new linda/bill,dv
432,14.568839239178589,0.32983299651604636,red,new linda/bill,dv
433,12.579556984909273,0.40213077079016163,red,new linda/bill,dv
434,8.622511470506172,0.6250700676317907,red,new linda/bill,dv
435,1319.4085844796848,0.002831292905050837,red,new linda/bill,dv
436,20.69024246504052,0.21682516658249168,red,new linda/bill,dv
437,12.654194910414626,0.39674732435327525,red,new linda/bill,dv
438,20.042136792005262,0.2841992203075975,red,new linda/bill,dv
439,30.742347255868626,0.15889092205687283,red,new linda/bill,dv
440,17.658740027214435,0.3008276866569733,red,new linda/bill,dv
441,24.818587752633018,0.22956767579692297,red,new linda/bill,dv
442,27.76176604394764,0.18444812941174213,red,new linda/bill,dv
443,30.52883735253995,0.1452716509082522,red,new linda/bill,dv
444,20.100406454464803,0.25043813312066615,red,new linda/bill,dv
445,15.294666144816095,0.3716915109945156,red,new linda/bill,dv
446,17.965550333660936,0.27843511229177226,red,new linda/bill,dv
447,54.47686007728498,0.08199110612634836,red,new linda/bill,dv
448,14.565563417908768,0.33011293396772134,red,new linda/bill,dv
